diseaseId	diseaseName	drugId	drugName	type	mechanismOfAction	actionType	symbol	name	phase	status	source
EFO_0000330	childhood acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		PRIM2	DNA primase subunit 2	1	Withdrawn	https://clinicaltrials.gov/study/NCT02791919
EFO_0000330	childhood acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLE3	DNA polymerase epsilon 3, accessory subunit	1	Withdrawn	https://clinicaltrials.gov/study/NCT02791919
EFO_0000330	childhood acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLE	DNA polymerase epsilon, catalytic subunit	1	Withdrawn	https://clinicaltrials.gov/study/NCT02791919
EFO_0000330	childhood acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		PRIM1	DNA primase subunit 1	1	Withdrawn	https://clinicaltrials.gov/study/NCT02791919
EFO_0000330	childhood acute myeloid leukemia	CHEMBL98	VORINOSTAT	Small molecule	Histone deacetylase 6 inhibitor		HDAC6	histone deacetylase 6	1	Completed	https://clinicaltrials.gov/study/NCT00217412
EFO_0000330	childhood acute myeloid leukemia	CHEMBL98	VORINOSTAT	Small molecule	Histone deacetylase 1 inhibitor		HDAC1	histone deacetylase 1	1	Completed	https://clinicaltrials.gov/study/NCT00217412
EFO_0000222	acute myeloid leukemia	CHEMBL655	MIDAZOLAM	Small molecule	GABA-A receptor; anion channel positive allosteric modulator		GABRA3	gamma-aminobutyric acid type A receptor subunit alpha3	1	Completed	https://clinicaltrials.gov/study/NCT02014558
EFO_0000222	acute myeloid leukemia	CHEMBL655	MIDAZOLAM	Small molecule	GABA-A receptor; anion channel positive allosteric modulator		GABRA1	gamma-aminobutyric acid type A receptor subunit alpha1	1	Completed	https://clinicaltrials.gov/study/NCT02014558
EFO_0000222	acute myeloid leukemia	CHEMBL655	MIDAZOLAM	Small molecule	GABA-A receptor; anion channel positive allosteric modulator		GABRA2	gamma-aminobutyric acid type A receptor subunit alpha2	1	Completed	https://clinicaltrials.gov/study/NCT02014558
EFO_0000222	acute myeloid leukemia	CHEMBL655	MIDAZOLAM	Small molecule	GABA-A receptor; anion channel positive allosteric modulator		GABRG3	gamma-aminobutyric acid type A receptor subunit gamma3	1	Completed	https://clinicaltrials.gov/study/NCT02014558
EFO_0000222	acute myeloid leukemia	CHEMBL655	MIDAZOLAM	Small molecule	GABA-A receptor; anion channel positive allosteric modulator		GABRG2	gamma-aminobutyric acid type A receptor subunit gamma2	1	Withdrawn	https://clinicaltrials.gov/study/NCT03760445
EFO_0000222	acute myeloid leukemia	CHEMBL655	MIDAZOLAM	Small molecule	GABA-A receptor; anion channel positive allosteric modulator		GABRG3	gamma-aminobutyric acid type A receptor subunit gamma3	1	Withdrawn	https://clinicaltrials.gov/study/NCT03760445
EFO_0000222	acute myeloid leukemia	CHEMBL655	MIDAZOLAM	Small molecule	GABA-A receptor; anion channel positive allosteric modulator		GABRA5	gamma-aminobutyric acid type A receptor subunit alpha5	1	Withdrawn	https://clinicaltrials.gov/study/NCT03760445
EFO_0000222	acute myeloid leukemia	CHEMBL657	DIPHENHYDRAMINE	Small molecule	Histamine H1 receptor antagonist		HRH1	histamine receptor H1	1	Completed	https://clinicaltrials.gov/study/NCT04580121
EFO_0000222	acute myeloid leukemia	CHEMBL68117	VOSAROXIN	Small molecule	DNA topoisomerase II inhibitor		TOP2B	DNA topoisomerase II beta	1	Completed	https://clinicaltrials.gov/study/NCT00246662
EFO_0000222	acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLA2	DNA polymerase alpha 2, accessory subunit	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT02632708,https://clinicaltrials.gov/study/NCT04817241,https://clinicaltrials.gov/study/NCT04112589,https://clinicaltrials.gov/study/NCT03330821,https://clinicaltrials.gov/study/NCT03844997,https://clinicaltrials.gov/study/NCT02310321,https://clinicaltrials.gov/study/NCT04190550,https://clinicaltrials.gov/study/NCT04158739
EFO_0000222	acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD3	DNA polymerase delta 3, accessory subunit	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT04158739,https://clinicaltrials.gov/study/NCT02310321,https://clinicaltrials.gov/study/NCT04817241,https://clinicaltrials.gov/study/NCT04190550,https://clinicaltrials.gov/study/NCT02632708,https://clinicaltrials.gov/study/NCT03844997,https://clinicaltrials.gov/study/NCT04112589,https://clinicaltrials.gov/study/NCT03330821
EFO_0000222	acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLE2	DNA polymerase epsilon 2, accessory subunit	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT04158739,https://clinicaltrials.gov/study/NCT03844997,https://clinicaltrials.gov/study/NCT02632708,https://clinicaltrials.gov/study/NCT02310321,https://clinicaltrials.gov/study/NCT04112589,https://clinicaltrials.gov/study/NCT04190550,https://clinicaltrials.gov/study/NCT04817241,https://clinicaltrials.gov/study/NCT03330821
EFO_0000222	acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD2	DNA polymerase delta 2, accessory subunit	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT03844997,https://clinicaltrials.gov/study/NCT04817241,https://clinicaltrials.gov/study/NCT04190550,https://clinicaltrials.gov/study/NCT04112589,https://clinicaltrials.gov/study/NCT02310321,https://clinicaltrials.gov/study/NCT03330821,https://clinicaltrials.gov/study/NCT04158739,https://clinicaltrials.gov/study/NCT02632708
EFO_0000222	acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD4	DNA polymerase delta 4, accessory subunit	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT03844997,https://clinicaltrials.gov/study/NCT04158739,https://clinicaltrials.gov/study/NCT02632708,https://clinicaltrials.gov/study/NCT04112589,https://clinicaltrials.gov/study/NCT03330821,https://clinicaltrials.gov/study/NCT04190550,https://clinicaltrials.gov/study/NCT04817241,https://clinicaltrials.gov/study/NCT02310321
EFO_0000222	acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		PRIM1	DNA primase subunit 1	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT03844997,https://clinicaltrials.gov/study/NCT04112589,https://clinicaltrials.gov/study/NCT02310321,https://clinicaltrials.gov/study/NCT03330821,https://clinicaltrials.gov/study/NCT04817241,https://clinicaltrials.gov/study/NCT04158739,https://clinicaltrials.gov/study/NCT02632708,https://clinicaltrials.gov/study/NCT04190550
EFO_0000222	acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD1	DNA polymerase delta 1, catalytic subunit	1	Completed	https://clinicaltrials.gov/study/NCT03563560,https://clinicaltrials.gov/study/NCT02573363,https://clinicaltrials.gov/study/NCT02891278,https://clinicaltrials.gov/study/NCT01463046,https://clinicaltrials.gov/study/NCT02287233,https://clinicaltrials.gov/study/NCT00070551,https://clinicaltrials.gov/study/NCT02909972,https://clinicaltrials.gov/study/NCT00512252,https://clinicaltrials.gov/study/NCT02270788,https://clinicaltrials.gov/study/NCT02403310,https://clinicaltrials.gov/study/NCT01130506,https://clinicaltrials.gov/study/NCT00995332,https://clinicaltrials.gov/study/NCT00569010,https://clinicaltrials.gov/study/NCT03393611,https://clinicaltrials.gov/study/NCT01690507,https://clinicaltrials.gov/study/NCT03531918,https://clinicaltrials.gov/study/NCT02835729,https://clinicaltrials.gov/study/NCT01641250,https://clinicaltrials.gov/study/NCT02236013,https://clinicaltrials.gov/study/NCT00906945,https://clinicaltrials.gov/study/NCT00875693,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT00831766,https://clinicaltrials.gov/study/NCT03661515,https://clinicaltrials.gov/study/NCT01411267,https://clinicaltrials.gov/study/NCT03298984,https://clinicaltrials.gov/study/NCT03441048,https://clinicaltrials.gov/study/NCT03263936,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT02575963,https://clinicaltrials.gov/study/NCT01861002,https://clinicaltrials.gov/study/NCT03303339,https://clinicaltrials.gov/study/NCT02834390,https://clinicaltrials.gov/study/NCT01729845,https://clinicaltrials.gov/study/NCT02038777,https://clinicaltrials.gov/study/NCT01246622,https://clinicaltrials.gov/study/NCT01056523,https://clinicaltrials.gov/study/NCT02719574,https://clinicaltrials.gov/study/NCT02921061,https://clinicaltrials.gov/study/NCT03194932,https://clinicaltrials.gov/study/NCT00850382,https://clinicaltrials.gov/study/NCT02464657,https://clinicaltrials.gov/study/NCT02306291,https://clinicaltrials.gov/study/NCT01390337,https://clinicaltrials.gov/study/NCT01768897,https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT02326584,https://clinicaltrials.gov/study/NCT02971397,https://clinicaltrials.gov/study/NCT01249430,https://clinicaltrials.gov/study/NCT00541866,https://clinicaltrials.gov/study/NCT00780104,https://clinicaltrials.gov/study/NCT01830777,https://clinicaltrials.gov/study/NCT01773408,https://clinicaltrials.gov/study/NCT04038437,https://clinicaltrials.gov/study/NCT01779843,https://clinicaltrials.gov/study/NCT01635296,https://clinicaltrials.gov/study/NCT02070458,https://clinicaltrials.gov/study/NCT02626338,https://clinicaltrials.gov/study/NCT01787474,https://clinicaltrials.gov/study/NCT01435343,https://clinicaltrials.gov/study/NCT02046122,https://clinicaltrials.gov/study/NCT02582359,https://clinicaltrials.gov/study/NCT02649764,https://clinicaltrials.gov/study/NCT00542971,https://clinicaltrials.gov/study/NCT00016016,https://clinicaltrials.gov/study/NCT02779283,https://clinicaltrials.gov/study/NCT02416908,https://clinicaltrials.gov/study/NCT02400281,https://clinicaltrials.gov/study/NCT01681537,https://clinicaltrials.gov/study/NCT00081822,https://clinicaltrials.gov/study/NCT01321346
EFO_0000222	acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD3	DNA polymerase delta 3, accessory subunit	1	Completed	https://clinicaltrials.gov/study/NCT00875693,https://clinicaltrials.gov/study/NCT04038437,https://clinicaltrials.gov/study/NCT01463046,https://clinicaltrials.gov/study/NCT03263936,https://clinicaltrials.gov/study/NCT02236013,https://clinicaltrials.gov/study/NCT01056523,https://clinicaltrials.gov/study/NCT02270788,https://clinicaltrials.gov/study/NCT02582359,https://clinicaltrials.gov/study/NCT01773408,https://clinicaltrials.gov/study/NCT01787474,https://clinicaltrials.gov/study/NCT02400281,https://clinicaltrials.gov/study/NCT00070551,https://clinicaltrials.gov/study/NCT00016016,https://clinicaltrials.gov/study/NCT00512252,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT02626338,https://clinicaltrials.gov/study/NCT02835729,https://clinicaltrials.gov/study/NCT02046122,https://clinicaltrials.gov/study/NCT01690507,https://clinicaltrials.gov/study/NCT00542971,https://clinicaltrials.gov/study/NCT02575963,https://clinicaltrials.gov/study/NCT00081822,https://clinicaltrials.gov/study/NCT03194932,https://clinicaltrials.gov/study/NCT00906945,https://clinicaltrials.gov/study/NCT01641250,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT01130506,https://clinicaltrials.gov/study/NCT03441048,https://clinicaltrials.gov/study/NCT02971397,https://clinicaltrials.gov/study/NCT02326584,https://clinicaltrials.gov/study/NCT03563560,https://clinicaltrials.gov/study/NCT02891278,https://clinicaltrials.gov/study/NCT02464657,https://clinicaltrials.gov/study/NCT01768897,https://clinicaltrials.gov/study/NCT01830777,https://clinicaltrials.gov/study/NCT01390337,https://clinicaltrials.gov/study/NCT03393611,https://clinicaltrials.gov/study/NCT01635296,https://clinicaltrials.gov/study/NCT00995332,https://clinicaltrials.gov/study/NCT01321346,https://clinicaltrials.gov/study/NCT01681537,https://clinicaltrials.gov/study/NCT01249430,https://clinicaltrials.gov/study/NCT01729845,https://clinicaltrials.gov/study/NCT02649764,https://clinicaltrials.gov/study/NCT02834390,https://clinicaltrials.gov/study/NCT02306291,https://clinicaltrials.gov/study/NCT00569010,https://clinicaltrials.gov/study/NCT00831766,https://clinicaltrials.gov/study/NCT02921061,https://clinicaltrials.gov/study/NCT00541866,https://clinicaltrials.gov/study/NCT01246622,https://clinicaltrials.gov/study/NCT02573363,https://clinicaltrials.gov/study/NCT03303339,https://clinicaltrials.gov/study/NCT01411267,https://clinicaltrials.gov/study/NCT01435343,https://clinicaltrials.gov/study/NCT00780104,https://clinicaltrials.gov/study/NCT03531918,https://clinicaltrials.gov/study/NCT02719574,https://clinicaltrials.gov/study/NCT01779843,https://clinicaltrials.gov/study/NCT03298984,https://clinicaltrials.gov/study/NCT00850382,https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT02038777,https://clinicaltrials.gov/study/NCT02070458,https://clinicaltrials.gov/study/NCT03661515,https://clinicaltrials.gov/study/NCT02779283,https://clinicaltrials.gov/study/NCT02287233,https://clinicaltrials.gov/study/NCT02403310,https://clinicaltrials.gov/study/NCT01861002,https://clinicaltrials.gov/study/NCT02416908,https://clinicaltrials.gov/study/NCT02909972
EFO_0000222	acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLA1	DNA polymerase alpha 1, catalytic subunit	1	Completed	https://clinicaltrials.gov/study/NCT01056523,https://clinicaltrials.gov/study/NCT02582359,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT03263936,https://clinicaltrials.gov/study/NCT02971397,https://clinicaltrials.gov/study/NCT00850382,https://clinicaltrials.gov/study/NCT02306291,https://clinicaltrials.gov/study/NCT01641250,https://clinicaltrials.gov/study/NCT02464657,https://clinicaltrials.gov/study/NCT02326584,https://clinicaltrials.gov/study/NCT02909972,https://clinicaltrials.gov/study/NCT02400281,https://clinicaltrials.gov/study/NCT01861002,https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT00875693,https://clinicaltrials.gov/study/NCT02834390,https://clinicaltrials.gov/study/NCT01463046,https://clinicaltrials.gov/study/NCT03531918,https://clinicaltrials.gov/study/NCT00542971,https://clinicaltrials.gov/study/NCT01411267,https://clinicaltrials.gov/study/NCT02719574,https://clinicaltrials.gov/study/NCT03661515,https://clinicaltrials.gov/study/NCT03298984,https://clinicaltrials.gov/study/NCT02416908,https://clinicaltrials.gov/study/NCT01249430,https://clinicaltrials.gov/study/NCT00906945,https://clinicaltrials.gov/study/NCT02626338,https://clinicaltrials.gov/study/NCT02835729,https://clinicaltrials.gov/study/NCT00780104,https://clinicaltrials.gov/study/NCT00081822,https://clinicaltrials.gov/study/NCT03303339,https://clinicaltrials.gov/study/NCT03194932,https://clinicaltrials.gov/study/NCT01435343,https://clinicaltrials.gov/study/NCT02573363,https://clinicaltrials.gov/study/NCT02575963,https://clinicaltrials.gov/study/NCT02921061,https://clinicaltrials.gov/study/NCT00541866,https://clinicaltrials.gov/study/NCT00831766,https://clinicaltrials.gov/study/NCT02236013,https://clinicaltrials.gov/study/NCT00995332,https://clinicaltrials.gov/study/NCT01130506,https://clinicaltrials.gov/study/NCT02779283,https://clinicaltrials.gov/study/NCT00512252,https://clinicaltrials.gov/study/NCT03393611,https://clinicaltrials.gov/study/NCT01321346,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT03563560,https://clinicaltrials.gov/study/NCT01830777,https://clinicaltrials.gov/study/NCT01779843,https://clinicaltrials.gov/study/NCT04038437,https://clinicaltrials.gov/study/NCT00569010,https://clinicaltrials.gov/study/NCT00070551,https://clinicaltrials.gov/study/NCT01681537,https://clinicaltrials.gov/study/NCT00016016,https://clinicaltrials.gov/study/NCT02270788,https://clinicaltrials.gov/study/NCT02287233,https://clinicaltrials.gov/study/NCT01246622,https://clinicaltrials.gov/study/NCT02038777,https://clinicaltrials.gov/study/NCT01768897,https://clinicaltrials.gov/study/NCT01729845,https://clinicaltrials.gov/study/NCT01773408,https://clinicaltrials.gov/study/NCT01690507,https://clinicaltrials.gov/study/NCT01787474,https://clinicaltrials.gov/study/NCT01635296,https://clinicaltrials.gov/study/NCT01390337,https://clinicaltrials.gov/study/NCT02403310,https://clinicaltrials.gov/study/NCT02649764,https://clinicaltrials.gov/study/NCT02891278,https://clinicaltrials.gov/study/NCT02046122,https://clinicaltrials.gov/study/NCT03441048,https://clinicaltrials.gov/study/NCT02070458
EFO_0000222	acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLE	DNA polymerase epsilon, catalytic subunit	1	Completed	https://clinicaltrials.gov/study/NCT00542971,https://clinicaltrials.gov/study/NCT00569010,https://clinicaltrials.gov/study/NCT01390337,https://clinicaltrials.gov/study/NCT02649764,https://clinicaltrials.gov/study/NCT02921061,https://clinicaltrials.gov/study/NCT00875693,https://clinicaltrials.gov/study/NCT02909972,https://clinicaltrials.gov/study/NCT02971397,https://clinicaltrials.gov/study/NCT02326584,https://clinicaltrials.gov/study/NCT01130506,https://clinicaltrials.gov/study/NCT01635296,https://clinicaltrials.gov/study/NCT00995332,https://clinicaltrials.gov/study/NCT03661515,https://clinicaltrials.gov/study/NCT02046122,https://clinicaltrials.gov/study/NCT01729845,https://clinicaltrials.gov/study/NCT02779283,https://clinicaltrials.gov/study/NCT02626338,https://clinicaltrials.gov/study/NCT03531918,https://clinicaltrials.gov/study/NCT01768897,https://clinicaltrials.gov/study/NCT00016016,https://clinicaltrials.gov/study/NCT02573363,https://clinicaltrials.gov/study/NCT02403310,https://clinicaltrials.gov/study/NCT03563560,https://clinicaltrials.gov/study/NCT02306291,https://clinicaltrials.gov/study/NCT02236013,https://clinicaltrials.gov/study/NCT01681537,https://clinicaltrials.gov/study/NCT02719574,https://clinicaltrials.gov/study/NCT00512252,https://clinicaltrials.gov/study/NCT01861002,https://clinicaltrials.gov/study/NCT02416908,https://clinicaltrials.gov/study/NCT03303339,https://clinicaltrials.gov/study/NCT02038777,https://clinicaltrials.gov/study/NCT02287233,https://clinicaltrials.gov/study/NCT02270788,https://clinicaltrials.gov/study/NCT01641250,https://clinicaltrials.gov/study/NCT01690507,https://clinicaltrials.gov/study/NCT00831766,https://clinicaltrials.gov/study/NCT00850382,https://clinicaltrials.gov/study/NCT01779843,https://clinicaltrials.gov/study/NCT01249430,https://clinicaltrials.gov/study/NCT02575963,https://clinicaltrials.gov/study/NCT02464657,https://clinicaltrials.gov/study/NCT00780104,https://clinicaltrials.gov/study/NCT01246622,https://clinicaltrials.gov/study/NCT02070458,https://clinicaltrials.gov/study/NCT02835729,https://clinicaltrials.gov/study/NCT01463046,https://clinicaltrials.gov/study/NCT03194932,https://clinicaltrials.gov/study/NCT02582359,https://clinicaltrials.gov/study/NCT01435343,https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT03298984,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT03441048,https://clinicaltrials.gov/study/NCT01830777,https://clinicaltrials.gov/study/NCT01787474,https://clinicaltrials.gov/study/NCT03393611,https://clinicaltrials.gov/study/NCT01056523,https://clinicaltrials.gov/study/NCT02891278,https://clinicaltrials.gov/study/NCT02834390,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT03263936,https://clinicaltrials.gov/study/NCT00906945,https://clinicaltrials.gov/study/NCT00070551,https://clinicaltrials.gov/study/NCT02400281,https://clinicaltrials.gov/study/NCT00541866,https://clinicaltrials.gov/study/NCT04038437,https://clinicaltrials.gov/study/NCT01321346,https://clinicaltrials.gov/study/NCT01411267,https://clinicaltrials.gov/study/NCT01773408,https://clinicaltrials.gov/study/NCT00081822
